chr1	226056468	226056469	1
chr1	53679741	53679742	1
chr10	3523282	3523283	1
chr10	22866285	22866286	1
chr1	207925456	207925457	1
chr10	57826351	57826352	1
chr1	40783267	40783268	1
chr10	60322363	60322364	1
chr10	48067053	48067054	1
chr10	37825652	37825653	1
chr1	148525269	148525270	1
chr1	58671147	58671148	1
chr1	168401400	168401401	1
chr1	17548066	17548067	1
chr10	76684666	76684667	1
chr10	96278699	96278700	1
chr1	81821956	81821957	1
chr10	64238071	64238072	1
chr1	119877540	119877541	1
chr1	3909237	3909238	1
chr1	241487089	241487090	1
chr10	34045495	34045496	1
chr1	44315859	44315860	1
chr1	201372893	201372894	1
chr1	4609311	4609312	1
chr10	107978192	107978193	1
chr1	211464068	211464069	1
chr10	126302826	126302827	1
chr1	148377350	148377351	1
chr10	13298975	13298976	1
chr11	110699484	110699485	1
chr1	201287558	201287559	1
chr1	184142758	184142759	1
chr1	34271177	34271178	1
chr1	61819490	61819491	1
chr10	69040790	69040791	1
chr10	111533087	111533088	1
chr1	25238589	25238590	1
chr1	154025358	154025359	1
chr10	15839108	15839109	1
chr1	11566904	11566905	1
chr1	58651211	58651212	1
chr10	109403821	109403822	1
chr1	106862858	106862859	1
chr10	86971282	86971283	1
chr1	92204409	92204410	1
chr1	19345110	19345111	1
chr1	92752866	92752867	1
chr1	204124949	204124950	1
chr10	5502291	5502292	1
chr1	180979397	180979398	1
chr1	5951189	5951190	1
chr10	116078899	116078900	1
chr1	21031982	21031983	1
chr10	7932769	7932770	1
chr10	34203791	34203792	1
chr10	44483712	44483713	1
chr1	92734483	92734484	1
chr1	20086204	20086205	1
chr1	69017727	69017728	1
chr1	174537780	174537781	1
chr10	19856076	19856077	1
chr10	77025547	77025548	1
chr10	97479707	97479708	1
chr1	17746645	17746646	1
chr1	47090655	47090656	1
chr1	224777713	224777714	1
chr10	82749956	82749957	1
chr11	104258229	104258230	1
chr1	80351031	80351032	1
chr10	76676198	76676199	1
chr1	229297668	229297669	1
chr10	73508019	73508020	1
chr1	62281894	62281895	1
chr10	131512258	131512259	1
chr10	76451359	76451360	1
chr1	191715713	191715714	1
chr1	241046951	241046952	1
chr1	78839317	78839318	1
chr10	4515750	4515751	1
chr1	231248549	231248550	1
chr1	156064420	156064421	1
chr11	103808323	103808324	1
chr1	9433181	9433182	1
chr1	61392501	61392502	1
chr1	82230528	82230529	1
chr1	228164910	228164911	1
chr1	207737768	207737769	1
chr1	150523408	150523409	1
chr10	87239039	87239040	1
chr10	105007637	105007638	1
chr1	166067966	166067967	1
chr1	4885551	4885552	1
chr10	32073521	32073522	1
chr1	20438150	20438151	1
chr9	136049914	136049915	1
chr1	238417104	238417105	1
chr10	22900615	22900616	1
chr1	62845753	62845754	1
chr1	203848789	203848790	1
chr10	108013618	108013619	1
chr10	129416838	129416839	1
chr1	67054649	67054650	1
chr10	33538806	33538807	1
chr10	32071686	32071687	1
chr1	231172211	231172212	1
chr10	67092048	67092049	1
chr1	28694968	28694969	1
chr10	34668286	34668287	1
chr1	114218104	114218105	1
chr10	56885479	56885480	1
chr1	205936974	205936975	1
chr1	20263917	20263918	1
chr1	184068462	184068463	1
chr1	53660413	53660414	1
chr10	14892536	14892537	1
chr1	9730672	9730673	1
chr1	237869427	237869428	1
chr1	55442095	55442096	1
chr1	226568399	226568400	1
chr10	131565963	131565964	1
chr1	44664380	44664381	1
chr1	22362401	22362402	1
chr10	116132211	116132212	1
chr1	51033150	51033151	1
chr1	223612082	223612083	1
chr1	22685086	22685087	1
chr1	152543254	152543255	1
chr10	42809965	42809966	1
chr1	4161686	4161687	1
chr1	207602867	207602868	1
chr1	187443129	187443130	1
chr1	33147408	33147409	1
chr1	197156347	197156348	1
chr1	13344667	13344668	1
chr10	128074409	128074410	1
chr1	33144297	33144298	1
chr1	37732478	37732479	1
chr10	7863620	7863621	1
chr1	20199703	20199704	1
chr1	168496523	168496524	1
chr1	200456744	200456745	1
chr1	179839417	179839418	1
chr11	100799888	100799889	1
chr1	15501796	15501797	1
chr1	70074753	70074754	1
chr1	162209339	162209340	1
chr1	205244125	205244126	1
chr10	61822820	61822821	1
chr10	87259155	87259156	1
chr9	136052656	136052657	1
chr10	10608791	10608792	1
chr1	94331042	94331043	1
chr1	229248874	229248875	1
chr1	85644809	85644810	1
chr1	208899690	208899691	1
chr1	61970954	61970955	1
chr1	108585848	108585849	1
chr1	216305245	216305246	1
chr10	101084792	101084793	1
chr10	126625223	126625224	1
chr1	152406034	152406035	1
chr1	40550973	40550974	1
chr10	123329100	123329101	1
chr10	2775905	2775906	1
chr10	119585916	119585917	1
chr1	53408692	53408693	1
chr1	80425670	80425671	1
chr1	241631370	241631371	1
chr1	168358595	168358596	1
chr10	19900301	19900302	1
chr1	24176934	24176935	1
chr10	102155540	102155541	1
chr1	167247318	167247319	1
chr10	83551620	83551621	1
chr1	48925827	48925828	1
chr10	96732446	96732447	1
chr1	49272057	49272058	1
chr10	69724710	69724711	1
chr1	52453806	52453807	1
chr10	107426214	107426215	1
chr10	5369811	5369812	1
chr10	57706660	57706661	1
chr10	6023168	6023169	1
chr10	97655479	97655480	1
chr1	78468998	78468999	1
chr10	84247407	84247408	1
chr10	84863969	84863970	1
chr1	112578734	112578735	1
chr10	3227024	3227025	1
chr10	108035891	108035892	1
chr1	118840171	118840172	1
chr1	43527711	43527712	1
chr10	25151963	25151964	1
chr10	123394370	123394371	1
chr10	106417302	106417303	1
chr10	76639046	76639047	1
chr1	94438818	94438819	1
chr1	111856919	111856920	1
chr1	15347894	15347895	1
chr1	179866875	179866876	1
chr1	226192255	226192256	1
chr10	26819179	26819180	1
chr9	136051284	136051285	1
chr10	70758871	70758872	1
chr1	109332593	109332594	1
chr1	12072493	12072494	1
chr1	45624201	45624202	1
chr1	203736443	203736444	1
chr10	75535725	75535726	1
chr10	109247259	109247260	1
chr1	87352393	87352394	1
chr1	13566244	13566245	1
chr1	177124260	177124261	1
chr10	98141494	98141495	1
chr1	25295405	25295406	1
chr1	246276336	246276337	1
chr1	68916547	68916548	1
chr1	17540242	17540243	1
chr10	2933990	2933991	1
chr10	122144956	122144957	1
chr10	21981544	21981545	1
chr10	111075637	111075638	1
chr10	38728506	38728507	1
chr1	104373465	104373466	1
chr1	107388884	107388885	1
chr1	204064832	204064833	1
chr1	228105970	228105971	1
chr10	15692697	15692698	1
chr10	43281368	43281369	1
chr1	59116828	59116829	1
chr1	110061155	110061156	1
chr1	80358095	80358096	1
chr1	114812826	114812827	1
chr10	59548286	59548287	1
chr10	1117051	1117052	1
chr1	156000306	156000307	1
chr1	160053252	160053253	1
chr1	182289533	182289534	1
chr1	31828881	31828882	1
chr10	127008543	127008544	1
chr1	73674822	73674823	1
chr1	233713154	233713155	1
chr1	29693999	29694000	1
chr1	45201703	45201704	1
chr10	21416077	21416078	1
chr1	160192677	160192678	1
chr1	205884433	205884434	1
chr1	203850030	203850031	1
chr1	181224610	181224611	1
chr1	222196675	222196676	1
chr10	2818607	2818608	1
chr10	64727641	64727642	1
chr1	198184679	198184680	1
chr1	93757294	93757295	1
chr1	247041370	247041371	1
chr10	9881925	9881926	1
chr10	112242756	112242757	1
chr1	49827258	49827259	1
chr10	72431878	72431879	1
chr1	2142278	2142279	1
chr1	233012827	233012828	1
chr1	45539293	45539294	1
chr1	102112668	102112669	1
chr10	119778898	119778899	1
chr1	10589912	10589913	1
chr1	60118066	60118067	1
chr1	39427851	39427852	1
chr1	50024361	50024362	1
chr10	127586719	127586720	1
chr10	53347879	53347880	1
chr1	182902792	182902793	1
chr1	153618701	153618702	1
chr10	51205237	51205238	1
chr1	150454923	150454924	1
chr10	46465546	46465547	1
chr10	35175356	35175357	1
chr1	39494834	39494835	1
chr1	178995035	178995036	1
chr10	126333141	126333142	1
